467	512000900	四川农业
467	512000900	四川农学院
468	512003000	西昌学院
469	502000500	重庆医科大学
469	502000500	重庆医科
470	512001700	泸州医学院
471	512001000	成都中医药大学
471	512001000	成都中医药
472	512001800	川北医学院
472	512001800	南充医学专科学校
473	502000200	西南大学
474	502006100	西南大学计算机与信息科学学院
475	512001100	四川师范大学
475	512001100	四川师范
476	502000600	重庆师范大学
476	502000600	重庆师范
477	512001200	西华师范大学
477	512001200	西华师范
478	512002600	绵阳师范学院
479	512002000	内江师范学院
480	512002900	宜宾学院
481	502001400	重庆文理学院
481	502001400	渝西学院
482	502001500	重庆三峡学院
483	512002100	四川文理学院
484	512003500	阿坝师范高等专科学校
485	502004500	长江师范学院
485	502004500	涪陵师范学院
486	512002200	乐山师范学院
487	512000400	西南财经大学
487	512000400	西南财经
488	502000800	西南政法大学
488	502000800	西南政法
489	512002400	成都体育学院
490	512002500	四川音乐学院
491	502001300	四川美术学院
492	512000500	西南民族大学
492	512000500	西南民族
493	522000100	贵州大学
494	522000400	遵义医学院
494	522000400	大连医学院
495	522000500	贵阳中医学院
496	522000200	贵州师范大学
496	522000200	贵州师范
497	522000800	遵义师范学院
497	522000800	遵义师范专科学校
498	522001200	铜仁学院
499	522004800	兴义民族师范学院
500	522001300	安顺学院
501	522000700	贵州工程应用技术学院
502	522001100	凯里学院
503	522000600	黔南民族师范学院
504	532000100	云南大学
505	532000200	昆明理工大学
505	532000200	昆明理工
506	532000300	云南农业大学
506	532000300	云南农业
506	532000300	昆明农林学院
507	532000700	西南林业大学
507	532000700	西南林业
508	532000900	云南中医学院
509	532000400	云南师范大学
509	532000400	云南师范
509	532000400	昆明师范学院
510	532002600	昭通学院
511	532001100	曲靖师范学院
512	532002500	普洱学院
513	532005500	保山学院
514	532001000	红河学院
515	532000500	云南财经大学
515	532000500	云南财经
516	532001500	云南艺术学院
517	532000600	云南民族大学
517	532000600	云南民族
518	542000500	西藏警官高等专科学校
519	542000100	西藏大学
520	542000300	西藏民族学院
521	542000200	西藏藏医学院
522	612000700	西北大学
522	612000700	国立西北大学
523	612000100	西安交通大学
523	612000100	西安交通
524	612000600	西北工业大学
524	612000600	西北工业
525	612000900	西安理工大学
525	612000900	西安理工
526	612000300	西安电子科技大学
526	612000300	西安电子科技
527	612001400	西安工业大学
527	612001400	西安工业
528	612001000	西安建筑科技大学
528	612001000	西安建筑科技
529	612001100	西安科技大学
529	612001100	西安科技
529	612001100	西安科技学院
530	612001200	西安石油大学
530	612001200	西安石油
531	612001700	陕西科技大学
531	612001700	陕西科技
532	612001300	西安工程大学
532	612001300	西安工程
532	612001300	北京高等工业专门学校机织科
533	612000200	长安大学
534	612000400	西北农林科技大学
534	612000400	西北农林科技
534	612000400	国立西北农林专科学校
535	612001900	陕西中医药大学
535	612001900	陕西中医药
535	612001900	陕西中医学院
536	612000500	陕西师范大学
536	612000500	陕西师范
537	612000800	延安大学
538	612002300	陕西理工学院
539	612002400	宝鸡文理学院
540	612002500	咸阳师范学院
541	612002100	渭南师范学院
542	612001500	西安外国语大学
542	612001500	西安外国语
543	612001600	西北政法大学
543	612001600	西北政法
544	612002700	西安体育学院
545	612002900	西安音乐学院
546	612002800	西安美术学院
547	622000100	兰州大学
548	622000300	兰州理工大学
548	622000300	兰州理工
548	622000300	甘肃省立工艺学校
549	622000400	兰州交通大学
549	622000400	兰州交通
549	622000400	兰州铁道学院
550	622000500	甘肃农业大学
550	622000500	甘肃农业
550	622000500	西北畜牧兽医学院
551	622000600	西北师范大学
551	622000600	西北师范
551	622000600	甘肃师范大学
552	622001200	兰州城市学院
553	622000800	陇东学院
553	622000800	庆阳师范专科学校
554	622000900	天水师范学院
554	622000900	天水师范高等专科学校
555	622001300	河西学院
556	622000200	西北民族大学
556	622000200	西北民族
557	632000100	青海大学
558	632000200	青海师范大学
558	632000200	青海师范
559	632000300	青海民族大学
559	632000300	青海民族
559	632000300	青海民族学院
560	642000100	宁夏大学
561	642000400	宁夏医科大学
561	642000400	宁夏医科
561	642000400	宁夏医学院
562	642000500	宁夏师范学院
563	652000100	新疆大学
564	652000400	塔里木大学
565	652000300	新疆农业大学
565	652000300	新疆农业
566	652000200	石河子大学
567	652000500	新疆医科大学
567	652000500	新疆医科
567	652000500	新疆医学院
568	652000600	新疆师范大学
568	652000600	新疆师范
569	652000900	喀什师范学院
570	652000800	伊犁师范学院
571	652001400	和田师范专科学校
572	652000700	新疆财经大学
572	652000700	新疆财经
573	652001000	新疆艺术学院
574	132002400	河北科技师范学院
575	142001800	太原电力高等专科学校
576	142001100	山西中医学院
577	142001900	吕梁学院
578	152000900	呼伦贝尔学院
579	442003700	广东白云学院
580	432001800	长沙医学院
581	412005100	河南职业技术学院
581	412005100	河南省技工教育师范学校
582	322014500	民办明达职业技术学院
583	432004000	长沙民政职业技术学院
584	612004100	陕西工业职业技术学院
585	332002900	公安海警学院
586	432004200	湖南工业职业技术学院
587	442004800	顺德职业技术学院
588	372005800	山东商业职业技术学院
589	442005400	广东轻工职业技术学院
590	422004600	武汉职业技术学院
591	412005300	漯河职业技术学院
592	362003000	江西工业职业技术学院
593	212004000	辽宁对外经贸学院
593	212004000	辽宁对外经贸职业学院
594	412005000	三门峡职业技术学院
595	412005200	郑州铁路职业技术学院
596	212005200	大连职业技术学院
596	212005200	大连管理干部学院
597	222003300	辽源职业技术学院
598	322006100	无锡职业技术学院
598	322006100	无锡农业机械制造学校
599	322006300	江苏建筑职业技术学院
599	322006300	徐州煤炭建筑工程学校
600	322005500	南京工业职业技术学院
601	312003900	上海东海职业技术学院
602	112006100	北京工业职业技术学院
603	312001200	上海工程技术大学
603	312001200	上海工程技术
604	112006000	北京信息职业技术学院
605	112006200	北京电子科技职业学院
606	122005400	天津天狮学院
607	442004900	广东交通职业技术学院
608	442005300	广东水利电力职业技术学院
609	332003500	宁波职业技术学院
610	332003300	温州职业技术学院
611	432004400	湖南信息职业技术学院
612	352002900	福建船政交通职业学院
613	452003200	广西机电职业技术学院
614	372003500	青岛滨海学院
615	342004100	安徽职业技术学院
616	622003200	武威职业学院
617	507000400	重庆航天职业技术学院
618	152001400	内蒙古建筑职业技术学院
619	232003500	伊春职业学院
620	132004800	河北工业职业技术学院
621	332002700	浙江万里学院
622	342001000	安徽建筑大学
622	342001000	安徽建筑
623	342001500	安徽科技学院
624	372003800	枣庄学院
625	372003400	山东工艺美术学院
626	412002800	黄淮学院
627	412002700	平顶山学院
628	422003500	湖北科技学院
628	422003500	咸宁学院
629	422002100	湖北医药学院
629	422002100	郧阳医学院
630	422003900	黄冈职业技术学院
631	422004800	长江职业学院
632	212005600	辽宁农业职业技术学院
633	342003600	安徽三联学院
634	322005700	苏州工艺美术职业技术学院
635	342003900	淮北职业技术学院
636	222002100	吉林华桥外国语学院
637	442004700	潮汕职业技术学院
638	612004000	杨凌职业技术学院
639	522001400	贵阳学院
640	522001700	六盘水师范学院
641	652001200	新疆工程学院
642	652001700	新疆农业职业技术学院
643	652001100	昌吉学院
644	122002000	天津职业大学
644	122002000	天津职业
645	132002800	唐山学院
646	132004700	邯郸职业技术学院
647	212000500	沈阳大学
648	212005300	抚顺职业技术学院
649	222003500	四平职业大学
649	222003500	四平职业
650	232004200	牡丹江大学
651	312002600	上海立信会计学院
652	322003200	淮阴工学院
653	322006000	连云港职业技术学院
654	322004800	镇江市高等专科学校
655	322005400	南通职业大学
